Prodno,Product,Year,Month,Sales,Number_of_items
  E70172 ,MiniSnowman,2020,October,759.33,2
  FITH-BLK ,"FITGRIPHeadband,Black",2020,October,0,1
  FITH-TRQ ,"FITGRIPHeadband,Turquoise",2020,October,0,1
  FITK-L-FUS ,"FitKicksActiveFootwear,Pink,Large",2020,October,0,1
  FITK-M-GRY ,"FitKicksActiveFootwear,Gray,Medium",2020,October,0,1
  FITK-M-TRQ ,"FitKicksActiveFootwear,Turquoise,Medium",2020,October,0,1
  FITK-S-TRQ ,"FitKicksActiveFootwear,Turquoise,Small",2020,October,0,1
  FITK-XL-BLK ,"FitKicksActiveFootwear,Black,X-Large",2020,October,0,1
  FIT-LTEORG ,"FITZIPLightUpWaistPack,Orange",2020,October,0,1
  FITW-BLK ,"FITWRISTWallet,Black",2020,October,0,1
  FITW-TRQ ,"FITWRISTWallet,Turquoise",2020,October,0,1
  FITZ-TRQ ,"FITZIPWaistPack,Mint",2020,October,0,1
  FKID-L-GRY ,"FitKidsShoes,Gray,Large",2020,October,0,1
  FKID-M-BLU ,"FitKidsShoes,Blue,Medium",2020,October,0,1
  FKID-S-PNK ,"FitKidsShoes,Pink,Small",2020,October,0,1
  FKID-XL-PUR ,"FitKidsShoes,Purple,X-Large",2020,October,0,1
  MFITK-L-NAV ,"FitKicksMens,Navy,Large",2020,October,0,1
  MFITK-M-BLK ,"FitKicksMens,Black,Medium",2020,October,0,3
  MFITK-M-NAV ,"FitKicksMens,Navy,Medium",2020,October,0,1
  MFITK-S-BLK ,"FitKicksMens,Black,Small",2020,October,0,1
  MFITK-XL-NAV ,"FitKicksMens,Navy,X-Large",2020,October,0,1
  SPFIT-L-LUS ,"FitkicksSpecialEdition,LushLife,Large",2020,October,0,1
  SPFIT-L-PRM ,"FitkicksSpecialEdition,Primal,Large",2020,October,0,1
  SPFIT-M-GRP ,"FitkicksSpecialEdition,Graphite,Medium",2020,October,0,1
  SPFIT-S-LUS ,"FitkicksSpecialEdition,LushLife,Small",2020,October,0,1
  SPFIT-XL-CLD ,"FitkicksSpecialEdition,CloudBurst,X-large",2020,October,0,1
  SPFITZ-LUS ,"FITZIPWaistPack,LushLife",2020,October,0,1
  E10240 ,BrucetheBullCoolermedium,2015,November,1370,1
  E10310 ,RogertheRoostermedium,2015,November,715,1
  E10420 ,PriscillathePiglarge,2015,November,1130,1
  E10500 ,DoristheDucksmall,2015,November,515,1
  E10600 ,TheBlindMouse,2015,November,35150,74
  E10710 ,SidtheSheepsmall,2015,November,1130,1
  E10900 ,HenrytheHorsesmall,2015,November,2260,2
  E11200 ,HoundDogsmall,2015,November,1035,1
  E11300 ,RalphDogsmall,2015,November,3090,3
  E11500 ,Tabitha,2015,November,2595,3
  E11600 ,BillytheBabyBird,2015,November,4200,14
  E12100 ,PetethePelican,2015,November,1730,2
  E12200 ,BozotheClownFish,2015,November,-3695,2
  E13110 ,KittytheKat,2015,November,1035,3
  E13120 ,DannytheDog,2015,November,2220,6
  E13130 ,PetethePig,2015,November,345,1
  E13140 ,RingotheRabbit,2015,November,690,2
  E13160 ,EwetheSheep,2015,November,345,1
  E20240 ,HippiePeaceAnt-Neil,2015,November,630,1
  E40101 ,BistroTableMetalTop,2015,November,1170,1
  E40310 ,KoolKombiBlue,2015,November,3250,1
  E40400 ,ButterflyFramedWallPanel,2015,November,2460,3
  E40410 ,DragonflyFramedWallPanel,2015,November,2460,3
  E10120 ,ClarencetheCowlarge,2016,November,1420,1
  E10250 ,BrucetheBullCoolerlarge,2016,November,1735,1
  E10300 ,RogertheRoostersmall,2016,November,570,1
  E10600 ,TheBlindMouse,2016,November,65519.79,153
  E10720 ,BootheScarecrowsmall,2016,November,4110,3
  E10730 ,BootheScarecrowlarge,2016,November,1730,1
  E10900 ,HenrytheHorsesmall,2016,November,1130,1
  E11100 ,BillytheGoatsmall,2016,November,935,1
  E11500 ,Tabitha,2016,November,865,1
  E11600 ,BillytheBabyBird,2016,November,2760,8
  E11620 ,BaztheFatherBird,2016,November,1130,1
  E11710 ,ElietheElephant,2016,November,1310,1
  E11900 ,HarrytheHedgehog,2016,November,569,1
  E12400 ,ArieltheAngelFishsmall,2016,November,990,3
  E13110 ,KittytheKat,2016,November,1480,4
  E13120 ,DannytheDog,2016,November,1850,5
  E13130 ,PetethePig,2016,November,740,2
  E13140 ,RingotheRabbit,2016,November,2960,8
  E16140 ,ButterflySpheresmall,2016,November,780,1
  E21520 ,DragonflyWallPanel,2016,November,430,1
  E40310 ,KoolKombiBlue,2016,November,3350,1
  E40310LG ,KoolKombi-LightGreen,2016,November,3350,1
  E40310R ,KoolKombiRed,2016,November,3350,1
  E40310Y ,KoolKombiYellow,2016,November,3350,1
  E40315 ,Pick-UpTruckRed,2016,November,3350,1
  E40340 ,PetethePelicanBeverageTub,2016,November,1888,1
  E40342 ,PollytheParrotBeverageTub,2016,November,1395,1
  E40351 ,ByronLighthouseWineCooler,2016,November,9750,15
  E40352 ,BowlMeOverWineChiller,2016,November,5200,8
  E40355 ,FlipFlopWineHolder,2016,November,1200,4
  E40358 ,BuildMeUpWineRack,2016,November,1035,3
  E40360 ,MiniCooperCoolerBlue,2016,November,3350,1
  E40360O ,MiniCooperCoolerOrange,2016,November,3350,1
  E40380 ,TheDoolittleBiplaneDrinksTub,2016,November,10465,7
  E40400 ,ButterflyFramedWallPanel,2016,November,2595,3
  E40410 ,DragonflyFramedWallPanel,2016,November,3460,4
  E40411 ,ButterflyStakeSetsmall-Setof10,2016,November,415,1
  E40413 ,DragonflyStakeSetsmall-Setof10,2016,November,415,1
  E40420 ,HotAirBallonsmall,2016,November,820,1
  E40440 ,DecorativeWallPotSet4,2016,November,1285.75,2
  E40450 ,CirclesofLife,2016,November,650,1
  E40460 ,TheBirdPalace,2016,November,12000,40
  E40495 ,RockAroundtheClock,2016,November,6750,12
  E70100 ,StNickmedium,2016,November,24090,11
  E70120 ,StNickextralarge,2016,November,3350,1
  E70130 ,ChristmasinaBox-Stars,2016,November,495,7
  E70133 ,ChristmasinaBox-Santa,2016,November,0,5
  E70134 ,ChristmasinaBox-Bells,2016,November,495,6
  E70140 ,BlitztheReindeer,2016,November,12720,8
  E70145 ,RudytheReindeer,2016,November,11130,7
  E70150 ,TheSled,2016,November,16555,7
  E70160 ,ChristmasRibbonTree,2016,November,1990,2
  E70165 ,ChristmasPineTree,2016,November,10295,11
  E70170 ,FrostytheSnowman,2016,November,22550,15
  E70175 ,BushyEvergreen-Santa&#x27;sToymaker,2016,November,3870,3
  DIS-FITKAS48 ,DisplayFitKicks64,2017,November,0,1
  E10160 ,ClarencetheCowPlanter,2017,November,1650,1
  E10250 ,BrucetheBullCoolerlarge,2017,November,1735,1
  E10600 ,TheBlindMouse,2017,November,17680,37
  E11100 ,BillytheGoatsmall,2017,November,935,1
  E11220 ,SurfDog,2017,November,650,1
  E11250 ,DashTrioDogssetof3,2017,November,5196,4
  E11300 ,RalphDogsmall,2017,November,3245,3
  E11400 ,Whiskerssmall,2017,November,995,1
  E11500 ,Tabitha,2017,November,2745,3
  E11600 ,BillytheBabyBird,2017,November,2760,8
  E11610 ,BarbtheMotherBird,2017,November,1990,2
  E11620 ,BaztheFatherBird,2017,November,3585,3
  E11630 ,FlorencetheFlamingoBeverageTub,2017,November,35925,15
  E11710 ,ElietheElephant,2017,November,1310,1
  E11720 ,BubtheBabyElephant,2017,November,820,1
  E11800 ,CheekyMonkeyFat/1,2017,November,495,1
  E11900 ,HarrytheHedgehog,2017,November,1737,3
  E12200 ,BozotheClownFish,2017,November,545,1
  E13120 ,DannytheDog,2017,November,370,1
  E13130 ,PetethePig,2017,November,370,1
  E13140 ,RingotheRabbit,2017,November,2590,7
  E17000 ,OwlTrioSetof3,2017,November,1110,1
  E40101 ,BistroTableMetalTop,2017,November,1170,1
  E40310LB ,KoolKombi-LightBlue,2017,November,3350,1
  E40311O ,KoolKombi66Orange,2017,November,3150,1
  E40315 ,Pick-UpTruckRed,2017,November,6700,2
  E40338 ,KingoftheRoadCoolerSmall,2017,November,4050,1
  E40340 ,PetethePelicanBeverageTub,2017,November,1096.5,1
  E40345 ,WinstonBullDogCooler,2017,November,0,0
  E40348 ,ConradtheCrabCooler,2017,November,4785,3
  E40351 ,ByronLighthouseWineCooler,2017,November,650,1
  E40355 ,FlipFlopWineHolder,2017,November,0,0
  E40361W ,ItaliaJobMiniWhite,2017,November,3350,1
  E40393 ,ChillFactorSkiis,2017,November,199,1
  E40400 ,ButterflyFramedWallPanel,2017,November,1592,1
  E40410 ,DragonflyFramedWallPanel,2017,November,1029,1
  E40420 ,HotAirBallonsmall,2017,November,4100,5
  E40430 ,HotAirBallonlarge,2017,November,1080,1
  E40460 ,TheBirdPalace,2017,November,2400,8
  E40461 ,BirdHideaway,2017,November,870,2
  E40462 ,BirdHoliday,2017,November,4875,13
  E40489 ,CamillatheCaterpillarPlanter,2017,November,1220,2
  E40495 ,RockAroundtheClock,2017,November,1350,2
  E40500 ,PiggyBank,2017,November,430,1
  E40502 ,ElieBank,2017,November,860,2
  E70100 ,StNickmedium,2017,November,6570,3
  E70110 ,MiniSanta,2017,November,6435,15
  E70140 ,BlitztheReindeer,2017,November,6702,5
  E70145 ,RudytheReindeer,2017,November,7950,5
  E70150 ,TheSled,2017,November,7266,4
  E70165 ,ChristmasPineTree,2017,November,6965,7
  E70170 ,FrostytheSnowman,2017,November,16500,10
  E70172 ,MiniSnowman,2017,November,6435,15
  FITK-L-FUS ,"FitKicksActiveFootwear,Pink,Large",2017,November,332,2
  FITK-L-GRY ,"FitKicksActiveFootwear,Gray,Large",2017,November,166,1
  FITK-M-FUS ,"FitKicksActiveFootwear,Pink,Medium",2017,November,332,2
  FITK-M-GRY ,"FitKicksActiveFootwear,Gray,Medium",2017,November,332,2
  FITK-S-FUS ,"FitKicksActiveFootwear,Pink,Small",2017,November,0,0
  FITK-S-GRY ,"FitKicksActiveFootwear,Gray,Small",2017,November,166,1
  FITK-XL-FUS ,"FitKicksActiveFootwear,Pink,X-Large",2017,November,0,0
  FITK-XL-GRY ,"FitKicksActiveFootwear,Gray,X-Large",2017,November,166,1
  FITK-XL-TRQ ,"FitKicksActiveFootwear,Turquoise,X-Large",2017,November,166,1
  FKID-L-BLU ,"FitKidsShoes,Blue,Large",2017,November,248,2
  FKID-L-GRY ,"FitKidsShoes,Gray,Large",2017,November,0,0
  FKID-L-PNK ,"FitKidsShoes,Pink,Large",2017,November,248,2
  FKID-L-PUR ,"FitKidsShoes,Purple,Large",2017,November,0,0
  FKID-M-BLU ,"FitKidsShoes,Blue,Medium",2017,November,248,2
  FKID-M-GRY ,"FitKidsShoes,Gray,Medium",2017,November,0,0
  FKID-M-PNK ,"FitKidsShoes,Pink,Medium",2017,November,0,0
  FKID-M-PUR ,"FitKidsShoes,Purple,Medium",2017,November,0,0
  FKID-S-BLU ,"FitKidsShoes,Blue,Small",2017,November,248,2
  FKID-S-GRY ,"FitKidsShoes,Gray,Small",2017,November,248,2
  FKID-S-PNK ,"FitKidsShoes,Pink,Small",2017,November,248,2
  FKID-S-PUR ,"FitKidsShoes,Purple,Small",2017,November,248,2
  FKID-XL-BLU ,"FitKidsShoes,Blue,X-Large",2017,November,248,2
  FKID-XL-GRY ,"FitKidsShoes,Gray,X-Large",2017,November,0,0
  FKID-XL-PNK ,"FitKidsShoes,Pink,X-Large",2017,November,0,0
  FKID-XL-PUR ,"FitKidsShoes,Purple,X-Large",2017,November,0,0
  Ice ,FakeDécor,2017,November,285,5
  KOZI-L-BLK ,"KozikicksSlipper,Black,Large",2017,November,187,1
  KOZI-L-PUR ,"KozikicksSlipper,Purple,Large",2017,November,187,1
  KOZI-L-TRQ ,"KozikicksSlipper,Turquoise,Large",2017,November,187,1
  KOZI-M-BLK ,"KozikicksSlipper,Black,Medium",2017,November,187,1
  KOZI-M-PUR ,"KozikicksSlipper,Purple,Medium",2017,November,187,1
  KOZI-M-TRQ ,"KozikicksSlipper,Turquoise,Medium",2017,November,187,1
  KOZI-S-BLK ,"KozikicksSlipper,Black,Small",2017,November,187,1
  KOZI-S-TRQ ,"KozikicksSlipper,Turquoise,Small",2017,November,187,1
  KOZI-XL-BLK ,"KozikicksSlipper,Black,X-Large",2017,November,187,1
  KOZI-XL-GRY ,"KozikicksSlipper,Gray,X-Large",2017,November,187,1
  MFITK-L-BLK ,"FitKicksMens,Black,Large",2017,November,664,4
  MFITK-M-BLK ,"FitKicksMens,Black,Medium",2017,November,166,1
  MFITK-S-BLK ,"FitKicksMens,Black,Small",2017,November,166,1
  MFITK-XL-BLK ,"FitKicksMens,Black,X-Large",2017,November,0,0
  SPFIT-L-CLD ,"FitkicksSpecialEdition,CloudBurst,Large",2017,November,332,2
  SPFIT-L-LUS ,"FitkicksSpecialEdition,LushLife,Large",2017,November,0,0
  SPFIT-L-PRM ,"FitkicksSpecialEdition,Primal,Large",2017,November,332,2
  SPFIT-M-CPA ,"FitkicksSpecialEdition,CocoPalm,Medium",2017,November,332,2
  SPFIT-M-LUS ,"FitkicksSpecialEdition,LushLife,Medium",2017,November,498,3
  SPFIT-M-PRM ,"FitkicksSpecialEdition,Primal,Medium",2017,November,332,2
  SPFIT-S-DPR ,"FitkicksSpecialEdition,DeepRythm,Small",2017,November,332,2
  SPFIT-S-LUS ,"FitkicksSpecialEdition,LushLife,Small",2017,November,0,0
  SPFIT-S-PRM ,"FitkicksSpecialEdition,Primal,Small",2017,November,332,2
  SPFIT-XL-LUS ,"FitkicksSpecialEdition,LushLife,X-Large",2017,November,0,0
  SPFIT-XL-PRM ,"FitkicksSpecialEdition,Primal,X-Large",2017,November,498,3
  SPFITZ-GRP ,"FITZIPWaistPack,Graphite",2017,November,0,0
991120,CharlietheChameleon,2018,November,345,1
  E10330 ,ThePixieChicksSetof3,2018,November,4966.5,8
  E10600 ,TheBlindMouse,2018,November,6552,13
  E10710 ,SidtheSheepsmall,2018,November,0,0
  E11200 ,HoundDogsmall,2018,November,2080,2
  E11220 ,SurfDog,2018,November,650,1
  E11250 ,DashTrioDogssetof3,2018,November,2468.1,2
  E11400 ,Whiskerssmall,2018,November,895.5,1
  E11500 ,Tabitha,2018,November,1738.5,2
  E11600 ,BillytheBabyBird,2018,November,2691,8
  E11610 ,BarbtheMotherBird,2018,November,895.5,1
  E11620 ,BaztheFatherBird,2018,November,1075.5,1
  E11630 ,FlorencetheFlamingoBeverageTub,2018,November,2395,1
  E11800 ,CheekyMonkeyFat/1,2018,November,1485,3
  E11801 ,CheekyMonkeyThin/2,2018,November,2475,5
  E11900 ,HarrytheHedgehog,2018,November,1679.1,3
  E13110 ,KittytheKat,2018,November,666,2
  E13120 ,DannytheDog,2018,November,1346,3
  E13130 ,PetethePig,2018,November,703,2
  E13140 ,RingotheRabbit,2018,November,0,0
  E16140 ,ButterflySpheresmall,2018,November,780,1
  E16150 ,ButterflySpherelarge,2018,November,1030,1
  E17000 ,OwlTrioSetof3,2018,November,1110,1
  E40101 ,BistroTableMetalTop,2018,November,1170,1
  E40110 ,BistroChair,2018,November,2310,2
  E40310LB ,KoolKombi-LightBlue,2018,November,3350,1
  E40312 ,KombiPlanter,2018,November,2590,2
  E40348 ,ConradtheCrabCooler,2018,November,1595,1
  E40352 ,BowlMeOverWineChiller,2018,November,2600,4
  E40355 ,FlipFlopWineHolder,2018,November,690,2
  E40372 ,PawMePetBowlsmall,2018,November,0,0
  E40489 ,CamillatheCaterpillarPlanter,2018,November,610,1
  E40495 ,RockAroundtheClock,2018,November,675,1
  E70170 ,FrostytheSnowman,2018,November,1650,1
  E70172 ,MiniSnowman,2018,November,1716,4
  FITK-M-FUS ,"FitKicksActiveFootwear,Pink,Medium",2018,November,332,2
  FITZ-BCA ,"FITZIPWaistPack,RosaBandet,Ljus",2018,November,54,1
  FITZ-BLK ,"FITZIPWaistPack,Black",2018,November,980,20
  FITZ-FUS ,"FITZIPWaistPack,Pink",2018,November,980,20
  FITZ-GRY ,"FITZIPWaistPack,Gray",2018,November,1088,22
  FITZ-TRQ ,"FITZIPWaistPack,Mint",2018,November,980,20
  FKID-L-BLU ,"FitKidsShoes,Blue,Large",2018,November,2300,20
  FKID-L-PNK ,"FitKidsShoes,Pink,Large",2018,November,2300,20
  FKID-M-BLU ,"FitKidsShoes,Blue,Medium",2018,November,2300,20
  FKID-M-PNK ,"FitKidsShoes,Pink,Medium",2018,November,2300,20
  FKID-S-BLU ,"FitKidsShoes,Blue,Small",2018,November,2300,20
  FKID-S-PNK ,"FitKidsShoes,Pink,Small",2018,November,2300,20
  FKID-XL-BLU ,"FitKidsShoes,Blue,X-Large",2018,November,2300,20
  FKID-XL-PNK ,"FitKidsShoes,Pink,X-Large",2018,November,2300,20
  MFIT_XL_BRO ,"FitKicksMens,BattleRoyale,X-Large",2018,November,1540,10
  MFITK-S-NAV ,"FitKicksMens,Navy,Small",2018,November,166,1
  MFITK-XL-NAV ,"FitKicksMens,Navy,X-Large",2018,November,166,1
  MFIT-L-BRO ,"FitKicksMens,BattleRoyale,Large",2018,November,1540,10
  MFIT-L-HFR ,"FitKicksMens,HighFrequency,Large",2018,November,1540,10
  MFIT-M-BRO ,"FitKicksMens,BattleRoyale,Medium",2018,November,1540,10
  MFIT-M-HFR ,"FitKicksMens,HighFrequency,Medium",2018,November,1540,10
  MFIT-S-BRO ,"FitKicksMens,BattleRoyale,Small",2018,November,1540,10
  MFIT-S-HFR ,"FitKicksMens,HighFrequency,Small",2018,November,1540,10
  MFIT-XL-HFR ,"FitKicksMens,HighFrequency,X-Large",2018,November,1540,10
  SPFIT-L-CLD ,"FitkicksSpecialEdition,CloudBurst,Large",2018,November,3080,20
  SPFIT-L-DPR ,"FitkicksSpecialEdition,DeepRythm,Large",2018,November,3080,20
  SPFIT-L-GRP ,"FitkicksSpecialEdition,Graphite,Large",2018,November,332,2
  SPFIT-L-LUS ,"FitkicksSpecialEdition,LushLife,Large",2018,November,3080,20
  SPFIT-L-PRM ,"FitkicksSpecialEdition,Primal,Large",2018,November,3412,22
  SPFIT-M-CLD ,"FitkicksSpecialEdition,CloudBurst,Medium",2018,November,3080,20
  SPFIT-M-CPA ,"FitkicksSpecialEdition,CocoPalm,Medium",2018,November,0,0
  SPFIT-M-DPR ,"FitkicksSpecialEdition,DeepRythm,Medium",2018,November,3080,20
  SPFIT-M-LUS ,"FitkicksSpecialEdition,LushLife,Medium",2018,November,3080,20
  SPFIT-M-PRM ,"FitkicksSpecialEdition,Primal,Medium",2018,November,3080,20
  SPFIT-S-CLD ,"FitkicksSpecialEdition,CloudBurst,Small",2018,November,3246,21
  SPFIT-S-DPR ,"FitkicksSpecialEdition,DeepRythm,Small",2018,November,3080,20
  SPFIT-S-LUS ,"FitkicksSpecialEdition,LushLife,Small",2018,November,3080,20
  SPFIT-S-PRM ,"FitkicksSpecialEdition,Primal,Small",2018,November,3080,20
  SPFIT-XL-CLD ,"FitkicksSpecialEdition,CloudBurst,X-large",2018,November,3080,20
  SPFIT-XL-DPR ,"FitkicksSpecialEdition,DeepRythm,X-Large",2018,November,3412,22
  SPFIT-XL-LUS ,"FitkicksSpecialEdition,LushLife,X-Large",2018,November,3080,20
  SPFIT-XL-PRM ,"FitkicksSpecialEdition,Primal,X-Large",2018,November,3412,22
20200,YukiDog,2019,November,715,1
  CR1200 ,DownwardDog,2019,November,220,1
  CR1205 ,IAmAGoodDoggy,2019,November,1100,5
  CR1340 ,IronFrogwithWateringCan,2019,November,270,1
  CR1350 ,CowRainReady,2019,November,400,1
  CR1410 ,NewsworthyDeerSmall,2019,November,300,2
  CR1411 ,NewsworthyDeerLarge,2019,November,660,3
  CR7000 ,LittleFrosty,2019,November,1210,24
  CR7001 ,HangingSanta,2019,November,276,4
  CR7002 ,FlyingHangingSanta,2019,November,306,2
  CR7003 ,StarryReindeerSmall,2019,November,158,1
  CR7005 ,HangingGoldenReindeer,2019,November,1210,24
  CR7006 ,GoldenReindeer&Sled,2019,November,355,1
  CR7008 ,HangingReindeerStar,2019,November,448,8
  CR7009 ,FlyingHangingReindeer,2019,November,304,4
  CR7012 ,HangingReindeer2,2019,November,276,4
  CR7014 ,HangingAngel2,2019,November,236,4
  CR7015 ,HangingAngel3,2019,November,1298,24
  CR7018 ,HangingHearts5stminimum4set,2019,November,428,4
  CR7019 ,HangingStars5st4perbox,2019,November,496,4
  CR7022 ,GabrielSmall,2019,November,159,2
  CR7023 ,GabrielLarge,2019,November,36,1
  CR7024 ,HangingFlyingPig1,2019,November,216,4
  CR7025 ,HangingFlyingPig2,2019,November,216,4
  CR7026 ,HangingFlyingPig3,2019,November,216,4
  CRN1006 ,PadMePondFrog,2019,November,1000,5
  CRN2002 ,LaybackMoosewithStarPackof2,2019,November,0,2
  CRN2008 ,OwltheWiseMedium,2019,November,240,2
  CRN2700 ,ChristmasTree,2019,November,1938.6,7
  CRn2702 ,SmallSanta,2019,November,0,1
  E10330 ,ThePixieChicksSetof3,2019,November,1390,2
  E10600 ,TheBlindMouse,2019,November,16327,37
  E11630 ,FlorencetheFlamingoBeverageTub,2019,November,2635,1
  E11905 ,ManfredtheMoose,2019,November,1750,1
  E40202 ,OsloSideTable,2019,November,0,0
  E40203 ,OsloChairEEIEEIO,2019,November,0,0
  E40301 ,ChilledPineapple,2019,November,1095,1
  E40305 ,OldSchoolCaravanCoolerAirstream,2019,November,3320,1
  E40348 ,ConradtheCrabCooler,2019,November,0,0
  E40349 ,FreddytheFrog,2019,November,0,0
  E40364R ,BeetleCoolerRed,2019,November,0,0
  E40461 ,BirdHideaway,2019,November,958,2
  E70100 ,StNickmedium,2019,November,2395,1
  E70110 ,MiniSanta,2019,November,3646.5,9
  E70170 ,FrostytheSnowman,2019,November,1615.5,1
  E70172 ,MiniSnowman,2019,November,1287,3
  EC1100 ,DollyPSmall,2019,November,0,0
  EC4000 ,CuckoosNestBirdHouse,2019,November,740,2
  FITK-L-BLK ,"FitKicksActiveFootwear,Black,Large",2019,November,332,2
  FITK-L-TRQ ,"FitKicksActiveFootwear,Turquoise,Large",2019,November,166,1
  FITK-M-BLK ,"FitKicksActiveFootwear,Black,Medium",2019,November,332,2
  FITK-M-TRQ ,"FitKicksActiveFootwear,Turquoise,Medium",2019,November,498,3
  FITK-S-BLK ,"FitKicksActiveFootwear,Black,Small",2019,November,0,0
  FITK-S-TRQ ,"FitKicksActiveFootwear,Turquoise,Small",2019,November,166,1
  FITK-XL-BLK ,"FitKicksActiveFootwear,Black,X-Large",2019,November,166,1
  FITK-XL-TRQ ,"FitKicksActiveFootwear,Turquoise,X-Large",2019,November,332,2
  FITZ-BLK ,"FITZIPWaistPack,Black",2019,November,324,6
  FITZ-FUS ,"FITZIPWaistPack,Pink",2019,November,324,6
  FITZ-GRY ,"FITZIPWaistPack,Gray",2019,November,324,6
  FITZ-TRQ ,"FITZIPWaistPack,Mint",2019,November,324,6
  FKID-L-GRY ,"FitKidsShoes,Gray,Large",2019,November,0,0
  FKID-L-PUR ,"FitKidsShoes,Purple,Large",2019,November,0,0
  FKID-M-GRY ,"FitKidsShoes,Gray,Medium",2019,November,248,2
  FKID-M-PUR ,"FitKidsShoes,Purple,Medium",2019,November,0,0
  FKID-S-GRY ,"FitKidsShoes,Gray,Small",2019,November,0,0
  FKID-S-PUR ,"FitKidsShoes,Purple,Small",2019,November,0,0
  FKID-XL-GRY ,"FitKidsShoes,Gray,X-Large",2019,November,124,1
  FKID-XL-PUR ,"FitKidsShoes,Purple,X-Large",2019,November,248,2
  MFIT_XL_BRO ,"FitKicksMens,BattleRoyale,X-Large",2019,November,166,1
  MFITK-L-BLK ,"FitKicksMens,Black,Large",2019,November,924,6
  MFITK-M-BLK ,"FitKicksMens,Black,Medium",2019,November,924,6
  MFITK-S-BLK ,"FitKicksMens,Black,Small",2019,November,462,3
  MFITK-XL-BLK ,"FitKicksMens,Black,X-Large",2019,November,462,3
  MFIT-L-BRO ,"FitKicksMens,BattleRoyale,Large",2019,November,332,2
  MFIT-M-BRO ,"FitKicksMens,BattleRoyale,Medium",2019,November,332,2
  MFIT-S-BRO ,"FitKicksMens,BattleRoyale,Small",2019,November,0,0
  SPFIT-L-DPR ,"FitkicksSpecialEdition,DeepRythm,Large",2019,November,0,0
  SPFIT-L-LUS ,"FitkicksSpecialEdition,LushLife,Large",2019,November,498,3
  SPFIT-M-DPR ,"FitkicksSpecialEdition,DeepRythm,Medium",2019,November,924,6
  SPFIT-M-LUS ,"FitkicksSpecialEdition,LushLife,Medium",2019,November,332,2
  SPFIT-S-DPR ,"FitkicksSpecialEdition,DeepRythm,Small",2019,November,154,1
  SPFIT-S-LUS ,"FitkicksSpecialEdition,LushLife,Small",2019,November,332,2
  SPFIT-XL-LUS ,"FitkicksSpecialEdition,LushLife,X-Large",2019,November,166,1
916153,BuddytheBirdfeeder,2020,November,652,2
  CR1205 ,IAmAGoodDoggy,2020,November,440,2
  CR1325 ,CockadoodleDoo&#x27;sSaxPlayer,2020,November,140,1
  CR1330 ,CockadoodleDoo&#x27;sViolinist,2020,November,140,1
